Flight ID,Ident,Type,Origin,Destination,Time (UTC),Latitude,Longitude,Groundspeed (kts),Altitude (ft),Rate,Course,Direction,Facility Name,Facility Description,Estimated Pos.
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 05:51:20,36.028109,26.868047,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 05:53:20,36.143762,26.638721,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 05:55:20,36.259414,26.409057,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 05:57:20,36.375066,26.179051,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 05:59:20,36.490718,25.948703,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:01:20,36.606369,25.718011,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:03:20,36.720393,25.485732,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:05:20,36.834416,25.253110,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:07:03,36.9321899414,25.0505199432,407,36000,,302,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:09:14,37.058139801,24.790769577,412,36000,,301,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:11:17,37.1809387207,24.5371494293,422,36000,,301,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:13:17,37.3011894226,24.2852191925,429,36000,,301,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:14:59,37.4075775146,24.0600585938,439,36000,,301,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:17:21,37.5510406494,23.7561206818,441,36000,,301,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:18:59,37.6565246582,23.5295505524,432,36000,,300,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:21:00,37.7847290039,23.2843875885,437,36000,,306,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:23:24,37.9589500427,22.9754505157,444,36000,,306,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:25:39,38.1207427979,22.6858711243,443,36000,,305,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:27:09,38.2203407288,22.5058994293,446,36000,,305,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:29:16,38.374370575,22.2262802124,439,36000,,305,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:31:25,38.5230903625,21.9536094666,433,36000,,305,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:33:57,38.642323,21.595256,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:35:57,38.720894,21.302184,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:37:57,38.799465,21.008788,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:39:57,38.878035,20.715069,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:41:57,38.956605,20.421024,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:43:57,39.035175,20.126653,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:45:57,39.109738,19.830241,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:47:57,39.184300,19.533515,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:49:57,39.258862,19.236474,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:51:57,39.333424,18.939117,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:53:57,39.407985,18.641442,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:55:57,39.480531,18.342630,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:57:57,39.551062,18.042692,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 06:59:57,39.621593,17.742449,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:01:57,39.692124,17.441900,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:03:57,39.762654,17.141043,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:05:57,39.833183,16.839877,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:07:57,39.899662,16.536853,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:09:57,39.966141,16.233535,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:11:57,40.032619,15.929921,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:13:57,40.099096,15.626011,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:15:57,40.165574,15.321803,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:17:57,40.227980,15.015834,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:19:57,40.290386,14.709583,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:21:57,40.352792,14.403048,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:23:50,40.4120597839,14.1141996384,464,36000,,273,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:25:20,40.4186096191,13.8640098572,466,36000,,272,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:27:17,40.4271202087,13.5375995636,474,36000,,272,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:29:19,40.4347686768,13.1802997589,471,36000,,272,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:31:20,40.4413299561,12.8297195435,480,36000,,272,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:33:20,40.4469490051,12.4812002182,483,36000,,272,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:35:20,40.4510192871,12.1337900162,482,36000,,271,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:37:21,40.4550895691,11.7786903381,484,36000,,271,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:39:20,40.4574317932,11.4283399582,485,36000,,271,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:41:20,40.4581108093,11.0701904297,494,36000,,270,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:43:20,40.4586906433,10.7159099579,490,36000,,270,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:45:20,40.4584617615,10.3627300262,487,36000,,270,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:47:21,40.4561882019,10.005979538,484,36000,,270,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:49:19,40.4529914856,9.65717029572,485,36000,,270,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:51:30,40.4484481812,9.27165031433,489,36000,,270,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:53:10,40.4442901611,8.97472953796,495,36100,553,270,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:55:18,40.4376487732,8.59490966797,490,37000,,269,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:57:04,40.430065,8.282165,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 07:59:14,40.4115791321,7.90179014206,493,37000,,260,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:01:14,40.371612,7.553017,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:03:14,40.329327,7.204918,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:05:14,40.287043,6.857036,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:07:14,40.244759,6.509372,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:09:14,40.202475,6.161925,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:11:14,40.155570,5.815725,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:13:14,40.108664,5.469764,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:15:14,40.061759,5.124041,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:17:14,40.014855,4.778556,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:19:14,39.965647,4.433871,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:21:14,39.914135,4.090003,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:23:14,39.862623,3.746394,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:25:31,39.817836,3.397629,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:27:16,39.7856369019,3.07690405846,457,37000,,264,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:29:16,39.752328,2.750039,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:31:16,39.716827,2.423718,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:33:16,39.681326,2.097565,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:35:16,39.645825,1.771579,,,,,,Interpolated,,Yes
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:37:20,39.6091499329,1.43192005157,465,37000,,262,West,FlightAware ADS-B,,
ELY395-1419920948-airline-0168,ELY395,B738,LLBG,LEMD,01/01/2015 08:39:13,39.5887718201,1.11975002289,461,37000,,266,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 05:27:00,32.0095,34.876898,,100,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 05:29:00,32.039212,34.696205,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 05:31:00,32.068923,34.515454,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 05:33:31,32.1535415649,34.2790298462,347,18700,3162,297,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 05:35:12,32.2209014893,34.1160202026,328,24100,2739,301,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 05:37:02,32.3254890442,33.958190918,331,28200,1594,309,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 05:39:02,32.4500389099,33.7746086121,364,31000,1900,309,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 05:41:02,32.5755310059,33.5877799988,374,33600,900,309,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 05:43:02,32.7021789551,33.3988800049,365,34000,,309,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 05:45:02,32.8234710693,33.2168312073,363,34000,,309,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 05:47:01,32.9527511597,33.0215415955,366,34000,,309,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 05:49:03,33.0791511536,32.8297309875,366,34000,,309,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 05:51:02,33.2033805847,32.6404418945,362,34000,,308,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 05:53:02,33.326751709,32.4513587952,360,34000,,308,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 05:55:02,33.448928833,32.2630615234,362,34000,,308,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 05:57:02,33.5728187561,32.0715484619,366,34000,,308,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 05:59:03,33.697769165,31.8770599365,370,34000,,308,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:01:32,33.8535804749,31.6327896118,374,34000,,308,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:03:22,33.9700889587,31.4492607117,375,34000,,308,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:05:27,34.0997314453,31.2439403534,372,34000,,307,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:07:27,34.2248306274,31.0447292328,374,34000,,308,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:09:28,34.3504295349,30.8435993195,376,34000,-30,307,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:11:28,34.473047,30.622992,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:13:28,34.595663,30.402059,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:15:28,34.718280,30.180800,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:17:28,34.840896,29.959212,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:19:28,34.963511,29.737293,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:21:28,35.086126,29.515041,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:23:28,35.207142,29.291164,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:25:28,35.326560,29.065662,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:27:28,35.445977,28.839826,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:29:28,35.565394,28.613654,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:31:28,35.684810,28.387145,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:33:28,35.804226,28.160297,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:35:28,35.923642,27.933106,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:37:28,36.043057,27.705572,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:39:28,36.159238,27.475151,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:41:28,36.275420,27.244388,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:43:28,36.391600,27.013281,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:45:28,36.507781,26.781828,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:47:28,36.623961,26.550027,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:49:28,36.740140,26.317876,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:51:28,36.856319,26.085373,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:53:28,36.970863,25.851266,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:55:28,37.083773,25.615558,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:57:28,37.198316,25.380748,,,,,,Interpolated,,Yes
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 06:59:20,37.3027954102,25.1631336212,381,30500,-1980,301,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 07:01:01,37.3731155396,24.998374939,366,27300,-1967,275,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 07:03:00,37.3888092041,24.7059726715,389,22100,-2127,272,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 07:05:02,37.3980102539,24.440782547,363,18200,-1875,273,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 07:07:02,37.4475402832,24.2107696533,354,13900,-2542,302,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 07:09:08,37.5571403503,23.9931907654,327,9400,-1400,303,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 07:11:13,37.635219574,23.8096504211,259,6500,-1600,297,West,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 07:13:19,37.7386894226,23.7676696777,196,4200,-273,38,Northeast,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 07:15:14,37.8038215637,23.8292293549,128,3300,-667,36,Northeast,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 07:17:03,37.8542175293,23.8770885468,118,2000,-585,38,Northeast,FlightAware ADS-B,,
ELY541-1419915600-schedule-0058:0,ELY541,B738,LLBG,LGAV,01/01/2015 07:19:03,37.9066963196,23.9273262024,130,600,-615,36,Northeast,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 05:32:01,32.0095,34.876898,,100,,,,Interpolated,,Yes
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 05:34:01,32.053344,34.707501,,,,,,Interpolated,,Yes
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 05:36:26,32.203540802,34.6221504211,352,12200,2557,355,North,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 05:38:25,32.4146118164,34.5997390747,409,17300,3000,356,North,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 05:40:07,32.6078796387,34.5797386169,414,22400,2500,356,North,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 05:42:08,32.8405609131,34.5438690186,429,26800,2182,352,North,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 05:44:07,33.0838394165,34.5038490295,457,29900,1400,353,North,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 05:46:07,33.3406181335,34.4610900879,475,32600,1017,353,North,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 05:48:07,33.6020584106,34.4175300598,460,35500,1000,352,North,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 05:50:07,33.8526306152,34.3747596741,454,36000,,352,North,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 05:52:07,34.1005783081,34.3325004578,452,36000,,352,North,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 05:54:07,34.3528709412,34.2893981934,458,36000,,352,North,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 05:56:07,34.6054191589,34.2458381653,458,36000,,352,North,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 05:58:07,34.8572006226,34.2024383545,457,36000,,352,North,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 06:00:07,35.1115112305,34.1579208374,466,36000,,352,North,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 06:02:22,35.3995094299,34.107509613,466,36000,,352,North,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 06:04:19,35.6458702087,34.0641403198,458,36000,,352,North,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 06:06:07,35.8743400574,34.0229988098,454,36000,,350,North,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 06:08:27,36.1096916199,33.8695602417,412,36000,,329,Northwest,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 06:10:14,36.2790985107,33.7406692505,412,36000,,329,Northwest,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 06:12:17,36.4865112305,33.5825691223,419,36000,,329,Northwest,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 06:14:02,36.6602783203,33.4486808777,424,36000,,329,Northwest,FlightAware ADS-B,,
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 06:16:32,36.909283,33.255506,,,,,,Interpolated,,Yes
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 06:18:32,37.107069,33.100597,,,,,,Interpolated,,Yes
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 06:20:32,37.304855,32.945283,,,,,,Interpolated,,Yes
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 06:22:32,37.502640,32.789559,,,,,,Interpolated,,Yes
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 06:24:32,37.700424,32.633421,,,,,,Interpolated,,Yes
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 06:26:32,37.898208,32.476865,,,,,,Interpolated,,Yes
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 06:28:32,38.095992,32.319887,,,,,,Interpolated,,Yes
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 06:30:32,38.293776,32.162483,,,,,,Interpolated,,Yes
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 06:32:32,38.490464,32.002456,,,,,,Interpolated,,Yes
ELY573-1419915900-schedule-0096,ELY573,B738,LLBG,LROP,01/01/2015 06:34:32,38.686056,31.839797,,,,,,Interpolated,,Yes
